trial	prizeDoor	firstChoice	selectedWinner	revealedDoor	switchChoice	action	finalChoice	winner	outcome
331	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
332	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
333	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
334	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
335	2	1	FALSE	3	TRUE	switched	2	TRUE	won
336	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
337	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
338	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
339	3	1	FALSE	2	TRUE	switched	3	TRUE	won
340	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
341	1	2	FALSE	3	TRUE	switched	1	TRUE	won
342	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
343	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
344	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
345	1	2	FALSE	3	TRUE	switched	1	TRUE	won
346	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
347	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
348	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
349	2	1	FALSE	3	TRUE	switched	2	TRUE	won
350	3	2	FALSE	1	TRUE	switched	3	TRUE	won
351	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
352	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
353	1	2	FALSE	3	TRUE	switched	1	TRUE	won
354	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
355	2	1	FALSE	3	TRUE	switched	2	TRUE	won
356	2	3	FALSE	1	TRUE	switched	2	TRUE	won
357	2	1	FALSE	3	TRUE	switched	2	TRUE	won
358	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
359	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
360	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
361	3	1	FALSE	2	TRUE	switched	3	TRUE	won
362	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
363	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
364	3	1	FALSE	2	TRUE	switched	3	TRUE	won
365	2	1	FALSE	3	TRUE	switched	2	TRUE	won
366	2	2	TRUE	1	FALSE	stayed	2	TRUE	won
367	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
368	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
369	2	3	FALSE	1	TRUE	switched	2	TRUE	won
370	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
371	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
372	3	2	FALSE	1	TRUE	switched	3	TRUE	won
373	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
374	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
375	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
376	1	2	FALSE	3	TRUE	switched	1	TRUE	won
377	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
378	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
379	1	2	FALSE	3	TRUE	switched	1	TRUE	won
380	3	1	FALSE	2	TRUE	switched	3	TRUE	won
381	3	1	FALSE	2	TRUE	switched	3	TRUE	won
382	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
383	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
384	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
385	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
386	3	2	FALSE	1	TRUE	switched	3	TRUE	won
387	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
388	1	3	FALSE	2	TRUE	switched	1	TRUE	won
389	2	1	FALSE	3	TRUE	switched	2	TRUE	won
390	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
391	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
392	3	2	FALSE	1	TRUE	switched	3	TRUE	won
393	3	1	FALSE	2	TRUE	switched	3	TRUE	won
394	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
395	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
396	3	2	FALSE	1	TRUE	switched	3	TRUE	won
397	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
398	3	2	FALSE	1	TRUE	switched	3	TRUE	won
399	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
400	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
401	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
402	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
403	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
404	2	2	TRUE	3	TRUE	switched	1	FALSE	lost
405	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
406	3	1	FALSE	2	TRUE	switched	3	TRUE	won
407	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
408	2	2	TRUE	3	FALSE	stayed	2	TRUE	won
409	3	1	FALSE	2	TRUE	switched	3	TRUE	won
410	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
411	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
412	2	1	FALSE	3	TRUE	switched	2	TRUE	won
413	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
414	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
415	3	2	FALSE	1	TRUE	switched	3	TRUE	won
416	1	3	FALSE	2	TRUE	switched	1	TRUE	won
417	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
418	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
419	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
420	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
421	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
422	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
423	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
424	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
425	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
426	1	2	FALSE	3	TRUE	switched	1	TRUE	won
427	3	2	FALSE	1	TRUE	switched	3	TRUE	won
428	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
429	1	2	FALSE	3	TRUE	switched	1	TRUE	won
430	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
431	2	3	FALSE	1	TRUE	switched	2	TRUE	won
432	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
433	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
434	1	3	FALSE	2	TRUE	switched	1	TRUE	won
435	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
436	3	2	FALSE	1	TRUE	switched	3	TRUE	won
